collision_date,year,mo,da,day,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,NUM_COLLISIONS
2016-01-19,2016,01,19,2,25.5,4.8,1007.1,10.0,21.7,27.0,38.1,37.9,21.9,0.02,999.9,0,662
2016-01-18,2016,01,18,1,34.4,24.9,1002.2,8.8,15.3,27.0,35.0,44.1,26.1,0.45,999.9,0,481
2019-01-22,2019,01,22,2,15.8,-2.3,1026.7,10.0,17.6,27.0,36.9,28.0,6.1,0.0,999.9,0,627
2014-01-25,2014,01,25,6,32.0,23.0,1011.2,8.5,17.0,27.0,35.9,41.0,10.9,0.0,999.9,0,475
2018-01-06,2018,01,06,6,13.2,-0.2,1013.5,10.0,22.4,28.0,39.0,27.0,10.9,0.0,999.9,0,599
2013-01-31,2013,01,31,4,46.5,40.3,995.5,5.9,23.1,28.0,39.0,54.0,39.0,0.02,999.9,1,592
2018-01-05,2018,01,05,5,23.0,13.8,995.7,9.5,23.4,28.0,39.0,42.1,15.1,2.14,999.9,0,700
2019-01-30,2019,01,30,3,36.8,29.5,1009.8,8.8,15.1,28.0,41.0,42.1,30.0,0.39,999.9,0,630
2014-01-19,2014,01,19,7,36.1,29.0,1005.7,10.0,16.5,28.0,38.1,43.0,32.0,0.04,999.9,0,380
2015-01-05,2015,01,05,1,44.0,32.1,1012.9,7.6,16.3,28.9,39.0,55.0,28.9,0.27,999.9,0,498
2017-01-24,2017,01,24,2,48.9,46.9,992.3,2.3,17.2,28.9,41.0,55.0,37.9,0.85,999.9,1,564
2017-01-27,2017,01,27,5,42.1,29.8,997.8,9.9,20.3,28.9,35.9,45.0,39.9,0.1,999.9,0,583
2016-01-05,2016,01,05,2,27.7,18.1,1028.5,7.9,20.3,28.9,39.0,43.0,24.1,0.0,999.9,0,640
2020-01-16,2020,01,16,4,40.4,34.3,1010.7,6.6,11,28.9,44.1,48.9,30.2,0.01,999.9,1,547
2014-01-07,2014,01,07,2,23.9,10.4,1009.6,9.4,17.6,28.9,41.0,52.0,15.1,0.12,999.9,0,491
2014-01-12,2014,01,12,7,45.1,38.4,1003.8,5.5,14.7,28.9,36.9,53.1,39.0,1.6,999.9,1,388
2019-01-31,2019,01,31,4,15.7,1.9,1022.5,9.5,16.4,28.9,41.0,42.1,8.1,0.0,999.9,0,601
2020-01-17,2020,01,17,5,27.1,10.8,1023.8,10.0,24,28.9,40.0,50.0,21.9,0.04,999.9,0,565
2015-01-28,2015,01,28,3,21.6,14.7,1009.6,6.6,16.6,29.9,44.1,26.1,19.0,0.23,999.9,0,458
2019-01-01,2019,01,01,2,47.4,41.6,1009.2,5.4,18.3,29.9,41.0,54.0,39.9,0.84,999.9,1,429
2019-01-24,2019,01,24,4,46.5,44.7,1012.6,5.2,19.2,31.1,42.0,52.0,42.8,0.0,999.9,0,592
2016-01-16,2016,01,16,6,45.7,42.5,999.0,7.3,15.7,32.1,42.0,51.1,39.9,1.3,999.9,0,563
2018-01-30,2018,01,30,2,31.9,30.5,1010.7,4.3,23.4,32.1,40.0,42.1,26.1,0.53,999.9,1,579
2016-01-23,2016,01,23,6,34.6,25.4,1014.3,6.1,17.5,32.1,52.1,37.9,21.9,0.0,999.9,1,402
2017-01-07,2017,01,07,6,31.3,24.9,1022.0,5.7,13.4,32.1,41.0,35.1,28.9,0.11,999.9,1,896
2016-01-13,2016,01,13,3,32.9,18.2,1005.8,9.6,18.0,32.1,42.0,43.0,19.9,0.13,999.9,0,605
2018-01-13,2018,01,13,6,45.4,43.2,1007.7,3.0,19.2,33.0,45.1,52.0,33.1,0.41,999.9,1,603
2017-01-08,2017,01,08,7,24.1,15.9,1021.1,6.1,19.5,34.0,42.9,33.1,19.0,0.37,999.9,1,406
2016-01-10,2016,01,10,7,51.3,49.0,1012.0,4.9,16.2,34.0,41.0,57.9,44.1,0.0,999.9,1,462
2014-01-03,2014,01,03,5,24.2,20.2,1007.0,0.8,26.9,35.9,47.0,30.9,15.8,0.15,999.9,1,423
2014-01-22,2014,01,22,3,25.0,20.3,1001.1,1.9,25.7,35.9,46.0,36.0,18.0,0.01,999.9,1,498
2016-01-24,2016,01,24,7,34.5,27.9,1005.7,6.3,25.6,36.9,49.0,37.9,33.1,0.37,999.9,0,517
2015-01-09,2015,01,09,5,35.2,22.5,1018.1,9.5,21.0,38.1,49.0,46.0,26.1,0.0,999.9,0,751
2018-01-04,2018,01,04,4,37.1,35.9,1002.4,5.9,21.0,40.0,51.1,42.8,27.0,0.07,999.9,0,464
2015-01-27,2015,01,27,2,30.2,27.9,993.7,0.6,39.3,48.0,62.9,33.8,21.0,0.4,999.9,1,188
2020-02-23,2020,02,23,7,39.9,33.7,1021.4,9.8,9.1,12,999.9,48.0,30.0,0.0,999.9,0,392
2020-02-02,2020,02,02,7,38.5,33.0,1000.4,9.3,7.9,12,999.9,42.1,35.6,0.0,999.9,1,389
2020-02-01,2020,02,01,6,39.7,35.2,1015.9,9.9,7.2,12,999.9,44.1,37.0,0.04,999.9,1,409
2020-02-26,2020,02,26,3,44.5,42.8,1013.9,4.7,7,12,999.9,48.0,42.1,0.08,999.9,1,449
2020-02-09,2020,02,09,7,33.1,21.6,1032.4,10.0,7.6,13,999.9,39.9,23.0,0.0,999.9,0,371
2020-02-17,2020,02,17,1,38.5,29.4,1021.6,10.0,7.2,14,999.9,48.0,30.9,0.0,999.9,0,339
2020-02-04,2020,02,04,2,42.2,39.4,1010.2,9.2,7.6,14,999.9,48.0,32.0,0.0,999.9,1,464
2020-02-03,2020,02,03,1,38.8,32.1,1005.6,9.9,8.1,15,22.0,45.0,32.0,0.0,999.9,0,558
2020-02-16,2020,02,16,7,37.9,29.8,1023.3,10.0,13.4,19,27.0,43.0,19.0,0.0,999.9,0,387
2020-02-29,2020,02,29,6,34.1,16.6,1009.1,10.0,8.9,19,22.9,39.9,24.1,0.0,999.9,0,456
2020-02-22,2020,02,22,6,34.9,20.3,1023.6,10.0,12.5,20,26.0,43.0,19.9,0.0,999.9,0,407
2020-02-18,2020,02,18,2,37.2,30.1,1028.3,9.2,12.1,20,28.9,48.0,28.0,0.0,999.9,1,426
2020-02-10,2020,02,10,1,43.5,37.7,1025.2,9.1,14.1,20,27.0,46.9,39.0,0.01,999.9,1,571
2020-02-28,2020,02,28,5,36.4,17.4,1007.4,10.0,21.5,27,40.0,51.1,32.0,0.21,999.9,0,529
2020-02-27,2020,02,27,4,44.6,39.4,1000.5,4.8,18.5,28,41.0,51.1,39.0,0.43,999.9,1,581
2020-02-07,2020,02,07,5,46.3,43.6,989.1,5.0,16.4,39,51.1,55.9,37.9,0.88,999.9,1,604
2014-02-01,2014,02,01,6,35.6,25.1,1024.8,10.0,4.8,8.0,999.9,41.0,30.9,0.0,999.9,0,507
2016-02-10,2016,02,10,3,33.5,28.0,1002.2,9.1,4.2,8.9,999.9,37.9,28.0,0.0,999.9,0,537
2019-02-23,2019,02,23,6,34.8,27.7,1030.2,10.0,4.9,8.9,999.9,43.0,30.0,0.0,999.9,0,439
2020-02-25,2020,02,25,2,44.0,41.8,1014.5,5.6,5.4,8.9,999.9,50.0,28.9,0.05,999.9,1,526
2019-02-04,2019,02,04,1,39.7,36.7,1019.4,7.5,7.3,9.9,999.9,48.9,28.0,0.0,999.9,0,651
2014-02-09,2014,02,09,7,30.3,18.2,1018.7,10.0,4.9,9.9,999.9,37.0,21.9,0.0,999.9,0,450
2020-02-11,2020,02,11,2,44.1,42.8,1017.5,3.1,6,9.9,999.9,48.9,41.0,0.31,999.9,1,458
2019-02-05,2019,02,05,2,43.0,42.1,1014.2,3.0,4.8,9.9,999.9,50.0,34.0,0.0,999.9,1,570
2015-02-08,2015,02,08,7,34.5,29.9,1015.9,7.6,6.0,9.9,999.9,37.9,21.9,0.0,999.9,0,394
2018-02-06,2018,02,06,2,30.0,20.2,1026.9,10.0,4.8,11.1,999.9,46.9,19.9,0.12,999.9,0,545
2013-02-26,2013,02,26,2,35.0,26.7,1025.2,10.0,5.0,11.1,15.9,45.0,27.0,0.02,999.9,0,537
2015-02-28,2015,02,28,6,22.2,9.9,1037.3,10.0,7.2,11.1,15.0,28.0,16.0,0.0,999.9,0,538
2018-02-09,2018,02,09,5,28.3,17.3,1032.6,10.0,6.2,11.1,19.0,42.1,19.9,0.08,999.9,0,583
2020-02-24,2020,02,24,1,41.1,36.7,1018.9,8.9,7.7,11.1,999.9,50.0,28.9,0.0,999.9,1,493
2013-02-15,2013,02,15,5,38.6,33.2,1017.0,9.8,6.0,11.1,999.9,46.9,28.0,0.0,999.9,0,604
2017-02-21,2017,02,21,2,37.1,26.6,1026.3,10.0,6.9,12.0,999.9,46.0,30.0,0.0,999.9,0,483
2016-02-07,2016,02,07,7,38.7,30.1,1022.3,10.0,6.7,12.0,999.9,44.1,28.0,0.0,999.9,0,423
2017-02-22,2017,02,22,3,40.6,35.2,1018.0,9.7,7.8,12.0,999.9,46.9,32.0,0.0,999.9,0,477
2014-02-08,2014,02,08,6,28.2,14.2,1023.9,10.0,8.6,12.0,19.0,32.0,21.9,0.0,999.9,0,424
2015-02-04,2015,02,04,3,28.1,18.4,1024.9,10.0,7.6,12.0,999.9,39.9,14.0,0.0,999.9,0,585
2015-02-18,2015,02,18,3,30.6,24.5,1010.4,10.0,8.8,13.0,999.9,36.0,16.0,0.0,999.9,0,626
2014-02-23,2014,02,23,7,42.0,36.9,1015.4,9.5,9.1,13.0,999.9,46.9,34.0,0.0,999.9,0,414
2017-02-28,2017,02,28,2,44.2,39.9,1029.7,9.0,7.9,13.0,999.9,48.9,30.0,0.0,999.9,0,591
2013-02-06,2013,02,06,3,34.8,30.4,1014.9,9.0,6.1,13.0,17.1,39.2,32.0,0.02,999.9,0,566
2016-02-02,2016,02,02,2,43.2,32.2,1021.5,10.0,6.5,14.0,999.9,52.0,34.0,0.07,999.9,0,711
2013-02-07,2013,02,07,4,29.4,13.4,1028.7,10.0,10.2,14.0,19.0,35.1,25.0,0.0,999.9,0,526
2017-02-23,2017,02,23,4,44.0,41.7,1012.7,5.2,8.2,14.0,999.9,48.9,37.0,0.0,999.9,1,581
2019-02-11,2019,02,11,1,30.7,14.4,1026.6,10.0,8.1,14.0,18.1,34.0,24.1,0.0,999.9,0,568
2019-02-22,2019,02,22,5,38.3,26.1,1022.3,10.0,8.7,14.0,999.9,46.0,30.9,0.2,999.9,0,546
2019-02-20,2019,02,20,3,26.7,10.2,1034.1,10.0,7.7,14.0,18.1,30.0,19.9,0.0,999.9,0,615
2013-02-05,2013,02,05,2,28.7,16.6,1014.6,7.8,8.2,14.0,18.1,32.0,27.0,0.0,999.9,0,566
2018-02-14,2018,02,14,3,36.9,34.0,1030.5,8.5,8.7,14.0,999.9,44.1,28.0,0.0,999.9,0,671
2014-02-04,2014,02,04,2,32.5,26.2,1027.2,10.0,7.8,14.0,999.9,41.0,27.0,0.61,999.9,0,613
2016-02-21,2016,02,21,7,46.8,38.5,1010.7,8.4,11.2,14.0,999.9,54.0,39.0,0.0,999.9,0,481
2015-02-12,2015,02,12,4,31.0,23.6,1009.5,8.9,9.5,14.0,999.9,35.1,27.0,0.0,999.9,0,526
2017-02-03,2017,02,03,5,30.9,14.0,1020.2,10.0,9.0,14.0,19.0,44.1,26.1,0.0,999.9,0,609
2018-02-19,2018,02,19,1,38.1,35.4,1033.5,9.6,8.3,14.0,999.9,46.9,26.1,0.01,999.9,0,435
2013-02-28,2013,02,28,4,41.4,38.9,1002.1,7.2,7.8,14.0,999.9,46.9,39.0,0.32,999.9,1,517
2019-02-17,2019,02,17,7,30.9,20.8,1016.9,10.0,7.6,14.0,22.0,46.0,25.0,0.01,999.9,0,439
2014-02-07,2014,02,07,5,28.1,15.7,1023.2,10.0,9.0,14.0,19.0,32.0,24.1,0.0,999.9,0,675
2019-02-06,2019,02,06,3,39.1,31.5,1020.4,9.9,9.7,14.0,15.9,50.0,33.1,0.0,999.9,0,615
2013-02-23,2013,02,23,6,36.3,29.8,1022.9,9.7,7.0,15.0,999.9,41.0,30.9,0.0,999.9,0,521
2018-02-10,2018,02,10,6,41.6,39.0,1028.8,9.0,11.3,15.0,999.9,48.0,21.9,0.0,999.9,0,549
2014-02-03,2014,02,03,1,36.5,33.6,1018.2,5.3,9.1,15.0,18.1,45.0,32.0,0.06,999.9,1,960
2013-02-13,2013,02,13,3,36.1,25.2,1010.6,10.0,7.7,15.0,999.9,41.0,26.1,0.0,999.9,0,570
2018-02-15,2018,02,15,4,40.8,40.8,1013.7,2.2,9.7,15.0,999.9,44.1,30.9,0.35,999.9,1,645
2018-02-23,2018,02,23,5,37.5,32.5,1036.3,9.7,10.6,15.0,999.9,48.9,34.0,0.03,999.9,0,548
2018-02-26,2018,02,26,1,42.1,40.1,1016.7,6.5,10.7,15.0,999.9,46.9,39.0,0.72,999.9,1,557
2014-02-02,2014,02,02,7,39.3,37.2,1016.5,5.5,8.7,15.0,20.0,45.0,30.9,0.1,999.9,1,417
2014-02-11,2014,02,11,2,24.0,6.4,1023.8,10.0,9.2,15.0,18.1,32.0,19.9,0.0,999.9,0,636
2013-02-19,2013,02,19,2,36.7,25.4,1019.0,10.0,10.6,15.9,26.0,46.0,30.0,99.99,999.9,0,477
2014-02-27,2014,02,27,4,24.7,11.2,1008.1,8.6,8.4,15.9,26.0,32.0,14.0,0.0,999.9,0,571
2019-02-08,2019,02,08,5,40.6,39.4,1012.4,3.0,9.8,15.9,22.9,45.0,36.0,0.02,999.9,1,661
2017-02-25,2017,02,25,6,49.8,46.6,1010.5,6.5,10.1,15.9,999.9,57.9,44.1,0.0,999.9,1,573
2016-02-22,2016,02,22,1,41.8,31.7,1017.1,10.0,9.2,15.9,22.9,54.0,32.0,0.07,999.9,0,615
2019-02-10,2019,02,10,7,28.7,9.5,1034.3,10.0,11.7,15.9,22.0,34.0,24.1,0.0,999.9,0,445
2020-02-05,2020,02,05,3,41.0,35.8,1012.6,8.0,8.4,15.9,22.9,48.0,32.0,0.06,999.9,1,432
2013-02-14,2013,02,14,4,36.6,29.3,1010.5,8.4,8.9,15.9,21.0,43.0,28.0,0.11,999.9,0,631
2017-02-24,2017,02,24,5,47.5,44.3,1015.0,6.9,10.0,15.9,999.9,54.0,39.9,0.0,999.9,1,657
2015-02-27,2015,02,27,5,24.2,12.2,1023.7,10.0,9.3,15.9,999.9,30.9,19.9,0.0,999.9,0,703
2014-02-20,2014,02,20,4,39.6,32.2,1018.5,7.1,10.4,15.9,26.0,50.0,23.0,0.19,999.9,0,556
2015-02-21,2015,02,21,6,21.9,10.6,1031.6,10.0,8.5,15.9,999.9,37.0,3.9,0.0,999.9,0,517
2018-02-27,2018,02,27,2,40.3,29.3,1024.2,10.0,8.9,15.9,999.9,46.9,28.0,0.0,999.9,0,631
2015-02-17,2015,02,17,2,21.7,11.8,1014.9,6.5,7.7,15.9,22.0,28.9,17.1,0.0,999.9,0,620
2016-02-01,2016,02,01,1,47.6,43.1,1009.6,6.9,11.8,15.9,22.0,52.0,43.0,0.0,999.9,0,716
2015-02-07,2015,02,07,6,27.4,16.0,1019.2,9.5,10.3,15.9,999.9,33.1,10.9,0.0,999.9,0,449
2016-02-20,2016,02,20,6,42.8,36.4,1018.4,8.8,12.5,15.9,21.0,48.9,32.0,0.03,999.9,0,555
2016-02-23,2016,02,23,2,36.5,26.3,1028.2,10.0,9.9,15.9,22.9,45.0,28.9,0.04,999.9,0,623
2018-02-28,2018,02,28,3,42.6,38.2,1020.1,10.0,12.9,17.1,22.0,48.0,28.0,0.0,999.9,0,654
2013-02-03,2013,02,03,7,30.7,24.5,1012.0,8.2,9.8,17.1,22.9,36.0,25.0,0.01,999.9,0,445
2020-02-13,2020,02,13,4,41.3,38.0,1010.6,7.0,7.9,17.1,999.9,45.0,37.0,0.45,999.9,1,503
2019-02-18,2019,02,18,1,32.8,30.3,1013.3,6.3,8.0,17.1,25.1,37.4,24.1,0.17,999.9,0,406
2013-02-16,2013,02,16,6,39.2,35.8,1012.3,9.2,8.6,17.1,21.0,44.1,34.0,0.0,999.9,1,449
2014-02-26,2014,02,26,3,25.8,12.6,1012.3,8.9,8.0,17.1,21.0,30.9,21.0,0.0,999.9,0,511
2017-02-05,2017,02,05,7,36.1,23.7,1018.7,9.5,11.5,17.1,22.0,44.1,24.1,0.0,999.9,0,429
2017-02-19,2017,02,19,7,47.8,36.9,1005.4,9.5,13.9,17.1,24.1,57.0,41.0,0.0,999.9,0,438
2020-02-20,2020,02,20,4,31.4,11.5,1028.0,10.0,10.9,17.1,24.1,46.9,28.0,0.0,999.9,0,448
2014-02-06,2014,02,06,4,30.4,24.5,1018.1,8.6,11.5,17.1,24.1,37.0,24.1,0.56,999.9,0,569
2016-02-24,2016,02,24,3,46.9,43.7,1020.0,6.0,12.7,17.1,22.9,53.6,41.0,0.03,999.9,0,660
2017-02-18,2017,02,18,6,37.0,26.6,1008.7,9.8,10.4,17.1,999.9,46.9,24.1,0.0,999.9,0,570
2014-02-12,2014,02,12,3,23.7,10.0,1030.8,10.0,10.5,17.1,25.1,30.0,17.6,0.0,999.9,0,640
2020-02-19,2020,02,19,3,44.0,34.0,1018.1,7.7,12.1,17.1,25.1,48.0,28.0,0.03,999.9,1,477
2013-02-25,2013,02,25,1,37.5,30.4,1015.7,8.3,13.4,17.1,24.1,43.0,33.8,0.75,999.9,0,490
2016-02-17,2016,02,17,3,41.5,35.8,1011.9,6.2,12.0,17.1,22.0,50.0,35.1,1.02,999.9,1,525
2020-02-15,2020,02,15,6,22.8,12.1,1033.9,10.0,9.3,17.1,21.0,39.0,19.0,0.0,999.9,0,440
2016-02-19,2016,02,19,5,34.7,21.7,1031.3,10.0,10.7,18.1,24.1,39.9,32.0,0.0,999.9,0,532
2018-02-16,2018,02,16,5,44.8,44.6,1003.8,2.9,8.8,18.1,26.0,52.0,37.9,0.14,999.9,1,582
2020-02-12,2020,02,12,3,40.7,29.4,1015.6,9.9,11.4,18.1,28.9,48.9,37.0,0.73,999.9,0,438
2020-02-21,2020,02,21,5,27.7,13.6,1028.7,9.9,11.6,18.1,25.1,33.1,21.9,0.0,999.9,1,502
2019-02-28,2019,02,28,4,26.0,18.6,1020.0,7.4,8.0,18.1,22.0,30.9,17.1,0.04,999.9,0,699
2017-02-11,2017,02,11,6,32.0,24.7,1017.1,8.4,10.0,18.1,22.9,41.0,16.0,0.01,999.9,0,511
2019-02-12,2019,02,12,2,29.4,19.8,1028.5,8.2,11.2,18.1,24.1,35.1,24.1,0.0,999.9,1,687
2018-02-01,2018,02,01,4,38.3,34.7,1017.2,9.4,11.9,18.1,25.1,44.1,19.9,0.0,999.9,0,594
2018-02-21,2018,02,21,3,45.9,45.9,1026.2,0.2,13.3,18.1,999.9,48.9,44.1,0.02,999.9,1,601
2016-02-15,2016,02,15,1,18.6,7.0,1034.4,9.3,6.0,18.1,999.9,35.6,8.1,0.0,999.9,0,291
2018-02-20,2018,02,20,2,45.6,45.5,1027.6,2.9,12.4,18.1,24.1,48.0,44.1,0.06,999.9,1,535
2013-02-12,2013,02,12,2,41.4,36.6,1006.1,6.5,11.9,18.1,27.0,45.0,36.0,0.36,999.9,1,498
2015-02-23,2015,02,23,1,29.4,19.6,1020.2,6.0,8.9,18.1,25.1,41.0,21.0,0.25,999.9,1,574
2018-02-22,2018,02,22,4,43.1,38.6,1033.5,8.3,13.8,18.1,22.9,48.9,35.1,0.03,999.9,1,550
2019-02-01,2019,02,01,5,17.6,-1.7,1027.8,9.8,10.9,18.1,24.1,21.9,8.1,0.0,999.9,0,651
2014-02-24,2014,02,24,1,37.5,25.8,1008.3,9.7,10.3,18.1,28.9,46.9,30.9,0.09,999.9,0,569
2018-02-13,2018,02,13,2,31.5,23.0,1039.1,10.0,9.7,18.1,22.9,34.0,28.0,0.14,999.9,0,613
2016-02-18,2016,02,18,4,36.0,23.1,1023.3,10.0,12.5,18.1,25.1,44.1,32.0,0.0,999.9,0,592
2018-02-11,2018,02,11,7,46.3,46.3,1017.9,1.2,9.7,18.1,26.0,52.0,36.0,0.61,999.9,1,479
2013-02-02,2013,02,02,6,27.6,10.4,1020.9,10.0,12.5,19.0,26.0,35.1,21.9,0.0,999.9,0,534
2017-02-17,2017,02,17,5,31.8,17.3,1004.0,10.0,14.0,19.0,27.0,39.0,26.1,0.0,999.9,0,680
2017-02-15,2017,02,15,3,36.6,32.7,1002.8,7.5,8.7,19.0,25.1,44.1,21.9,0.0,999.9,0,603
2014-02-10,2014,02,10,1,28.9,18.8,1015.7,9.0,9.0,19.0,26.0,37.0,23.0,0.0,999.9,0,678
2018-02-07,2018,02,07,3,36.4,32.6,1030.4,8.4,9.5,19.0,33.0,48.9,19.9,0.0,999.9,1,653
2014-02-21,2014,02,21,5,42.2,40.0,1017.2,3.9,10.4,19.0,26.0,50.0,35.1,0.26,999.9,1,545
2014-02-17,2014,02,17,1,24.3,8.9,1019.8,9.3,13.1,19.0,28.0,32.0,19.0,0.0,999.9,0,491
2017-02-08,2017,02,08,3,46.2,43.9,1004.2,2.8,10.1,19.0,26.0,50.0,42.1,0.13,999.9,1,673
2017-02-27,2017,02,27,1,39.1,25.5,1026.8,10.0,13.2,19.0,28.0,48.0,30.0,0.0,999.9,0,540
2017-02-20,2017,02,20,1,41.9,29.5,1016.8,10.0,11.7,19.0,25.1,59.0,36.0,0.0,999.9,0,428
2017-02-06,2017,02,06,1,37.5,21.0,1014.7,10.0,14.4,19.0,28.0,44.1,30.9,0.02,999.9,0,567
2015-02-24,2015,02,24,2,14.3,0.2,1024.1,10.0,11.9,20.0,26.0,33.1,8.1,0.0,999.9,0,580
2017-02-16,2017,02,16,4,36.1,28.8,993.5,9.2,14.4,20.0,31.1,44.1,21.9,0.63,999.9,1,652
2017-02-04,2017,02,04,6,28.4,10.8,1021.4,10.0,14.1,20.0,25.1,33.1,24.1,0.0,999.9,0,541
2015-02-25,2015,02,25,3,29.9,21.8,1009.4,7.9,12.4,20.0,27.0,33.8,23.0,0.02,999.9,0,628
2019-02-27,2019,02,27,3,21.6,-0.8,1027.6,10.0,10.9,20.0,32.1,33.1,17.1,0.0,999.9,0,529
2018-02-05,2018,02,05,1,42.5,38.1,1008.3,5.1,14.1,20.0,29.9,46.9,33.1,1.28,999.9,1,706
2017-02-02,2017,02,02,4,37.7,24.2,1016.0,10.0,9.9,20.0,27.0,45.0,30.0,0.0,999.9,0,586
2013-02-04,2013,02,04,1,29.0,16.9,1008.3,8.8,15.5,20.0,28.0,30.9,26.6,0.0,999.9,0,553
2019-02-16,2019,02,16,6,41.1,32.4,1007.1,7.9,10.6,20.0,26.0,48.9,30.0,0.05,999.9,0,535
2015-02-09,2015,02,09,1,37.1,34.3,1014.1,6.3,14.9,20.0,28.0,37.9,30.9,0.04,999.9,0,547
2015-02-14,2015,02,14,6,20.6,8.9,1016.8,8.6,8.4,21.0,999.9,33.1,8.1,0.0,999.9,1,436
2016-02-09,2016,02,09,2,33.1,27.8,1003.6,8.1,11.5,21.0,28.0,42.1,30.9,0.06,999.9,0,571
2013-02-21,2013,02,21,4,30.6,14.1,1009.7,10.0,17.3,21.0,29.9,36.0,28.0,0.03,999.9,0,498
2014-02-19,2014,02,19,3,35.0,29.4,1015.6,8.9,12.3,21.0,31.1,44.6,25.0,0.11,999.9,0,552
2018-02-18,2018,02,18,7,39.4,34.8,1021.0,8.3,12.4,21.0,29.9,45.0,33.1,0.55,999.9,0,472
2016-02-28,2016,02,28,7,42.8,31.7,1013.4,10.0,16.6,21.0,27.0,48.9,25.0,0.0,999.9,0,509
2019-02-07,2019,02,07,4,39.1,37.9,1019.5,4.5,11.8,21.0,26.0,43.0,33.1,0.33,999.9,0,588
2017-02-12,2017,02,12,7,35.6,32.1,1015.8,7.9,15.2,21.0,29.9,41.0,23.0,0.3,999.9,0,439
2016-02-03,2016,02,03,3,42.6,37.8,1025.6,9.5,11.9,21.0,999.9,51.1,30.9,0.0,999.9,0,579
2019-02-03,2019,02,03,7,35.4,28.0,1019.9,8.1,10.4,21.0,31.1,37.0,28.9,0.0,999.9,0,491
2017-02-01,2017,02,01,3,38.7,31.3,1011.6,9.7,10.5,21.0,27.0,45.0,21.9,0.0,999.9,0,574
2016-02-29,2016,02,29,1,47.8,40.9,1006.4,7.2,17.0,21.0,27.0,54.0,39.9,0.0,999.9,0,616
2013-02-22,2013,02,22,5,35.4,25.4,1022.3,9.8,14.2,21.0,28.9,39.9,30.9,0.0,999.9,1,531
2018-02-24,2018,02,24,6,42.3,41.5,1020.5,5.0,11.4,21.0,27.0,48.9,35.1,0.09,999.9,1,540
2016-02-27,2016,02,27,6,30.7,11.4,1016.4,10.0,11.6,21.0,27.0,42.1,25.0,0.0,999.9,0,388
2013-02-11,2013,02,11,1,36.4,32.0,1022.1,7.6,9.8,21.0,28.9,48.0,24.1,0.0,999.9,0,475
2016-02-11,2016,02,11,4,31.5,21.3,1005.7,9.5,11.2,21.0,31.1,37.9,23.0,0.01,999.9,0,622
2016-02-04,2016,02,04,4,51.6,49.4,1015.2,3.1,13.0,21.0,28.0,54.0,35.1,0.75,999.9,1,609
2014-02-25,2014,02,25,2,27.0,8.7,1014.2,10.0,15.5,21.0,31.1,42.1,21.9,0.04,999.9,0,513
2018-02-08,2018,02,08,4,34.6,28.2,1020.8,8.4,14.5,22.0,34.0,48.9,21.9,0.62,999.9,0,616
2015-02-22,2015,02,22,7,36.0,34.0,1021.6,2.6,7.7,22.0,28.0,41.0,33.1,0.82,999.9,1,519
2019-02-14,2019,02,14,4,35.5,19.5,1012.2,10.0,15.9,22.0,33.0,46.9,32.0,0.03,999.9,0,664
2018-02-17,2018,02,17,6,35.9,24.8,1023.7,10.0,13.1,22.0,28.9,52.0,30.0,0.1,999.9,0,604
2018-02-04,2018,02,04,7,37.8,34.1,1026.4,9.1,13.4,22.0,28.0,46.0,30.0,0.0,999.9,0,541
2014-02-22,2014,02,22,6,41.4,36.5,1015.1,7.1,11.0,22.0,28.9,51.8,33.8,0.44,999.9,1,587
2014-02-28,2014,02,28,5,18.1,-2.6,9999.9,9.8,11.4,22.0,28.9,24.8,8.6,99.99,999.9,0,655
2017-02-07,2017,02,07,2,38.1,32.2,1017.1,8.4,9.2,22.0,29.9,46.9,25.0,0.0,999.9,0,626
2018-02-02,2018,02,02,5,34.2,30.8,1011.1,6.4,11.9,22.0,28.0,44.1,23.0,0.07,999.9,0,617
2016-02-14,2016,02,14,7,5.8,-6.7,1024.1,8.5,16.3,22.9,36.9,27.0,-2.0,0.0,999.9,0,309
2017-02-26,2017,02,26,7,43.0,31.2,1008.4,7.3,14.3,22.9,29.9,57.9,37.9,0.0,999.9,1,462
2019-02-09,2019,02,09,6,31.5,10.3,1024.7,10.0,16.4,22.9,33.0,45.0,25.0,0.0,999.9,0,540
2018-02-25,2018,02,25,7,42.5,41.5,1021.5,6.4,12.3,22.9,31.1,48.9,39.0,0.21,999.9,1,448
2018-02-03,2018,02,03,6,19.8,8.6,1026.5,10.0,16.5,22.9,28.0,43.0,12.9,0.08,999.9,0,478
2014-02-05,2014,02,05,3,32.3,29.1,1018.9,6.3,9.2,22.9,31.1,37.4,24.1,0.1,999.9,0,468
2016-02-12,2016,02,12,5,19.3,4.2,1019.2,10.0,14.0,24.1,35.9,36.0,15.1,0.0,999.9,0,628
2014-02-28,2014,02,28,5,20.3,0.3,1020.5,9.6,12.5,24.1,33.0,28.0,14.0,0.0,999.9,0,655
2019-02-19,2019,02,19,2,25.9,12.6,1028.5,10.0,15.1,24.1,29.9,37.0,19.9,0.11,999.9,0,527
2016-02-13,2016,02,13,6,23.5,11.8,1011.5,7.4,12.2,24.1,29.9,27.0,12.9,0.0,999.9,0,480
